,ID,date,latitude,longitude,type,source,station,aqi,day,year,month,hour,dayofmonth,y_test,error
44005,171929,2017-02-02 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,356.0,2017-02-02,2017,2,1,2,379.2761309878355,23.276130987835472
44013,171951,2017-02-02 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,345.0,2017-02-02,2017,2,2,2,361.56097966163435,16.56097966163435
44015,171953,2017-02-02 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,358.0,2017-02-02,2017,2,3,2,383.73492900455335,25.73492900455335
44024,171977,2017-02-02 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,311.0,2017-02-02,2017,2,4,2,348.9417040829758,37.941704082975775
44034,171995,2017-02-02 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,274.0,2017-02-02,2017,2,5,2,297.9291686014053,23.92916860140531
44041,172023,2017-02-02 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,261.0,2017-02-02,2017,2,6,2,214.53361194363404,-46.46638805636596
44048,172041,2017-02-02 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,251.0,2017-02-02,2017,2,7,2,186.16613275095963,-64.83386724904037
44055,172050,2017-02-02 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,264.0,2017-02-02,2017,2,8,2,197.3013952362465,-66.69860476375351
44062,172066,2017-02-02 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,316.0,2017-02-02,2017,2,9,2,247.21287941215255,-68.78712058784745
44068,172093,2017-02-02 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,400.0,2017-02-02,2017,2,10,2,263.7629127514088,-136.2370872485912
44074,172101,2017-02-02 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,459.0,2017-02-02,2017,2,11,2,361.3186390142396,-97.68136098576042
44082,172129,2017-02-02 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,467.0,2017-02-02,2017,2,12,2,247.2845986436028,-219.7154013563972
44091,172147,2017-02-02 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,363.0,2017-02-02,2017,2,13,2,254.36520340721398,-108.63479659278602
44100,172169,2017-02-02 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,276.0,2017-02-02,2017,2,14,2,187.84131521156004,-88.15868478843996
44101,172176,2017-02-02 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,203.0,2017-02-02,2017,2,15,2,165.0302087177103,-37.96979128228969
44114,172205,2017-02-02 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,160.0,2017-02-02,2017,2,16,2,162.34589750119414,2.3458975011941448
44117,172209,2017-02-02 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,142.0,2017-02-02,2017,2,17,2,121.53654374326173,-20.46345625673827
44126,172230,2017-02-02 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,157.0,2017-02-02,2017,2,18,2,164.07153871585788,7.0715387158578835
44133,172246,2017-02-02 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,187.0,2017-02-02,2017,2,19,2,190.89463091927755,3.894630919277546
44142,172274,2017-02-02 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,239.0,2017-02-02,2017,2,20,2,214.33620971171402,-24.66379028828598
44156,172298,2017-02-02 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,315.0,2017-02-02,2017,2,21,2,216.68280941544197,-98.31719058455803
44158,172302,2017-02-02 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,340.0,2017-02-02,2017,2,22,2,269.2314786188622,-70.76852138113782
44170,172330,2017-02-02 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,349.0,2017-02-02,2017,2,23,2,295.508141465987,-53.49185853401298
44175,172339,2017-02-03 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,347.0,2017-02-03,2017,2,0,3,363.67171554259573,16.671715542595734
44182,172357,2017-02-03 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,366.0,2017-02-03,2017,2,1,3,407.9740607706698,41.97406077066978
44188,172376,2017-02-03 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,420.0,2017-02-03,2017,2,2,3,358.7941069266778,-61.205893073322216
44193,172394,2017-02-03 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,489.0,2017-02-03,2017,2,3,3,352.3274489203883,-136.6725510796117
44196,172400,2017-02-03 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,451.0,2017-02-03,2017,2,4,3,324.75033231248887,-126.24966768751113
44201,172414,2017-02-03 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,398.0,2017-02-03,2017,2,5,3,281.7473466716545,-116.2526533283455
44207,172427,2017-02-03 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,375.0,2017-02-03,2017,2,6,3,218.254597705266,-156.745402294734
44215,172453,2017-02-03 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,325.0,2017-02-03,2017,2,7,3,211.5179970755423,-113.4820029244577
44217,172456,2017-02-03 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,321.0,2017-02-03,2017,2,8,3,214.0985237365488,-106.9014762634512
44225,172478,2017-02-03 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,327.0,2017-02-03,2017,2,9,3,228.52211864345387,-98.47788135654613
44228,172484,2017-02-03 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,376.0,2017-02-03,2017,2,10,3,261.67236897649724,-114.32763102350276
44234,172500,2017-02-03 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,492.0,2017-02-03,2017,2,11,3,298.93050715573787,-193.06949284426213
44239,172514,2017-02-03 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,475.0,2017-02-03,2017,2,12,3,304.88863268744086,-170.11136731255914
44243,172527,2017-02-03 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,389.0,2017-02-03,2017,2,13,3,265.5045630973173,-123.49543690268268
44249,172544,2017-02-03 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,273.0,2017-02-03,2017,2,14,3,257.0409798414411,-15.959020158558928
44254,172557,2017-02-03 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,187.0,2017-02-03,2017,2,15,3,209.78507482002985,22.78507482002985
44263,172582,2017-02-03 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,186.0,2017-02-03,2017,2,16,3,195.39256781462973,9.392567814629729
44265,172590,2017-02-03 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,170.0,2017-02-03,2017,2,17,3,152.0784905366714,-17.92150946332859
44275,172612,2017-02-03 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,174.0,2017-02-03,2017,2,18,3,143.40067796162091,-30.599322038379086
44277,172617,2017-02-03 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,186.0,2017-02-03,2017,2,19,3,172.75207242843152,-13.247927571568482
44284,172632,2017-02-03 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,232.0,2017-02-03,2017,2,20,3,217.43944099742077,-14.560559002579225
44288,172643,2017-02-03 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,299.0,2017-02-03,2017,2,21,3,212.5528788786008,-86.44712112139919
44299,172670,2017-02-03 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,325.0,2017-02-03,2017,2,22,3,238.96194392598585,-86.03805607401415
44300,172676,2017-02-03 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,347.0,2017-02-03,2017,2,23,3,295.73059509219314,-51.26940490780686
44307,172690,2017-02-04 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,359.0,2017-02-04,2017,2,0,4,271.5170761648894,-87.48292383511063
44315,172709,2017-02-04 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,386.0,2017-02-04,2017,2,1,4,276.42878800348944,-109.57121199651056
44318,172718,2017-02-04 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,399.0,2017-02-04,2017,2,2,4,264.2092219246595,-134.79077807534048
44325,172735,2017-02-04 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,393.0,2017-02-04,2017,2,3,4,265.86789197942187,-127.13210802057813
44330,172748,2017-02-04 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,386.0,2017-02-04,2017,2,4,4,262.8619094695661,-123.13809053043389
44335,172767,2017-02-04 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,426.0,2017-02-04,2017,2,5,4,224.58065124708403,-201.41934875291597
44344,172789,2017-02-04 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,408.0,2017-02-04,2017,2,6,4,172.76763065316356,-235.23236934683644
44348,172800,2017-02-04 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,332.0,2017-02-04,2017,2,7,4,162.47887277093022,-169.52112722906978
44354,172813,2017-02-04 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,318.0,2017-02-04,2017,2,8,4,182.90153967260707,-135.09846032739293
44360,172829,2017-02-04 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,350.0,2017-02-04,2017,2,9,4,183.56576798004255,-166.43423201995745
44363,172837,2017-02-04 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,323.0,2017-02-04,2017,2,10,4,278.2413422209175,-44.75865777908251
44370,172854,2017-02-04 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,385.0,2017-02-04,2017,2,11,4,284.0298067920297,-100.97019320797028
44380,172873,2017-02-04 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,406.0,2017-02-04,2017,2,12,4,298.3016716088394,-107.6983283911606
44383,172883,2017-02-04 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,360.0,2017-02-04,2017,2,13,4,264.9278175344763,-95.07218246552372
44389,172897,2017-02-04 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,298.0,2017-02-04,2017,2,14,4,186.36971299122456,-111.63028700877544
44397,172921,2017-02-04 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,227.0,2017-02-04,2017,2,15,4,136.4063606409014,-90.5936393590986
44401,172928,2017-02-04 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,181.0,2017-02-04,2017,2,16,4,135.54828454766746,-45.451715452332536
44408,172943,2017-02-04 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,168.0,2017-02-04,2017,2,17,4,90.3121522210085,-77.6878477789915
44415,172958,2017-02-04 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,182.0,2017-02-04,2017,2,18,4,121.61593783364268,-60.384062166357324
44417,172977,2017-02-04 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,210.0,2017-02-04,2017,2,19,4,160.00695335729466,-49.99304664270534
44427,172996,2017-02-04 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,245.0,2017-02-04,2017,2,20,4,176.87364959111815,-68.12635040888185
44429,173002,2017-02-04 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,266.0,2017-02-04,2017,2,21,4,224.21933693338886,-41.78066306661114
44434,173012,2017-02-04 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,290.0,2017-02-04,2017,2,22,4,217.84619012721734,-72.15380987278266
44442,173031,2017-02-04 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,288.0,2017-02-04,2017,2,23,4,225.13020947594427,-62.86979052405573
44448,173053,2017-02-05 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,311.0,2017-02-05,2017,2,0,5,310.5028245080163,-0.4971754919836826
44455,173066,2017-02-05 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,342.0,2017-02-05,2017,2,1,5,325.5554686153937,-16.444531384606307
44460,173076,2017-02-05 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,352.0,2017-02-05,2017,2,2,5,321.252426106653,-30.74757389334701
44467,173095,2017-02-05 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,356.0,2017-02-05,2017,2,3,5,315.0600732639413,-40.93992673605868
44470,173104,2017-02-05 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,378.0,2017-02-05,2017,2,4,5,312.3070690676001,-65.69293093239992
44476,173118,2017-02-05 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,385.0,2017-02-05,2017,2,5,5,235.34522322350531,-149.65477677649469
44484,173142,2017-02-05 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,369.0,2017-02-05,2017,2,6,5,180.05095448211793,-188.94904551788207
44486,173145,2017-02-05 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,380.0,2017-02-05,2017,2,7,5,167.7942545970801,-212.2057454029199
44491,173159,2017-02-05 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,350.0,2017-02-05,2017,2,8,5,157.7100539630395,-192.2899460369605
44501,173186,2017-02-05 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,313.0,2017-02-05,2017,2,9,5,208.18634559011883,-104.81365440988117
44504,173198,2017-02-05 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,342.0,2017-02-05,2017,2,10,5,230.1518815558749,-111.8481184441251
44513,173217,2017-02-05 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,330.0,2017-02-05,2017,2,11,5,282.72247844549094,-47.277521554509065
44514,173218,2017-02-05 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,306.0,2017-02-05,2017,2,12,5,239.00858612483879,-66.99141387516121
44520,173232,2017-02-05 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,235.0,2017-02-05,2017,2,13,5,245.49402754689314,10.494027546893136
44526,173252,2017-02-05 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,195.0,2017-02-05,2017,2,14,5,197.11473524860963,2.114735248609634
44532,173262,2017-02-05 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,168.0,2017-02-05,2017,2,15,5,193.7179718240609,25.717971824060896
44540,173287,2017-02-05 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,141.0,2017-02-05,2017,2,16,5,159.27790644956772,18.277906449567723
44548,173304,2017-02-05 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,118.0,2017-02-05,2017,2,17,5,112.06346871077258,-5.936531289227418
44552,173319,2017-02-05 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,109.0,2017-02-05,2017,2,18,5,102.31052022449339,-6.689479775506612
44562,173331,2017-02-05 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,106.0,2017-02-05,2017,2,19,5,110.03708066333445,4.03708066333445
44570,173354,2017-02-05 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,110.0,2017-02-05,2017,2,20,5,111.28219060491784,1.2821906049178438
44573,173363,2017-02-05 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,107.0,2017-02-05,2017,2,21,5,111.94099438430923,4.940994384309235
44579,173378,2017-02-05 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,108.0,2017-02-05,2017,2,22,5,154.83715433162203,46.83715433162203
44588,173397,2017-02-05 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,106.0,2017-02-05,2017,2,23,5,191.6831197053275,85.6831197053275
44595,173415,2017-02-06 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,103.0,2017-02-06,2017,2,0,6,141.38686609780783,38.386866097807825
44603,173437,2017-02-06 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,110.0,2017-02-06,2017,2,1,6,155.57318999145625,45.573189991456246
44608,173448,2017-02-06 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,112.0,2017-02-06,2017,2,2,6,153.15384703992564,41.15384703992564
44619,173475,2017-02-06 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,109.0,2017-02-06,2017,2,3,6,146.41438646611104,37.41438646611104
44623,173490,2017-02-06 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,86.0,2017-02-06,2017,2,4,6,117.79750158987453,31.79750158987453
44633,173511,2017-02-06 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,55.0,2017-02-06,2017,2,5,6,120.97386683552074,65.97386683552074
44638,173521,2017-02-06 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,47.0,2017-02-06,2017,2,6,6,75.68408375679775,28.684083756797747
44643,173532,2017-02-06 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,46.0,2017-02-06,2017,2,7,6,93.36535199834049,47.365351998340486
44649,173549,2017-02-06 08:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,100.0,2017-02-06,2017,2,8,6,105.40173764900986,5.40173764900986
44656,173569,2017-02-06 09:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,119.0,2017-02-06,2017,2,9,6,144.7863567264458,25.786356726445803
44663,173583,2017-02-06 10:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,201.0,2017-02-06,2017,2,10,6,181.32216723791706,-19.677832762082943
44672,173609,2017-02-06 11:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,227.0,2017-02-06,2017,2,11,6,213.00555195319436,-13.994448046805644
44683,173630,2017-02-06 12:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,225.0,2017-02-06,2017,2,12,6,190.33208310417126,-34.66791689582874
44685,173642,2017-02-06 13:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,232.0,2017-02-06,2017,2,13,6,181.56102274963166,-50.43897725036834
44693,173652,2017-02-06 14:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,192.0,2017-02-06,2017,2,14,6,147.42262345843073,-44.577376541569265
44704,173674,2017-02-06 15:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,169.0,2017-02-06,2017,2,15,6,112.13920729135077,-56.86079270864923
44705,173693,2017-02-06 16:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,144.0,2017-02-06,2017,2,16,6,87.50307814432166,-56.49692185567834
44718,173717,2017-02-06 17:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,117.0,2017-02-06,2017,2,17,6,55.53781715976905,-61.46218284023095
44721,173727,2017-02-06 18:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,107.0,2017-02-06,2017,2,18,6,52.92125808147664,-54.07874191852336
44732,173750,2017-02-06 19:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,101.0,2017-02-06,2017,2,19,6,75.98785926201305,-25.012140737986954
44737,173766,2017-02-06 20:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,107.0,2017-02-06,2017,2,20,6,91.20505344984977,-15.794946550150229
44746,173784,2017-02-06 21:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,116.0,2017-02-06,2017,2,21,6,111.36105893592135,-4.638941064078651
44751,173799,2017-02-06 22:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,123.0,2017-02-06,2017,2,22,6,127.78425900865884,4.784259008658836
44754,173803,2017-02-06 23:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,121.0,2017-02-06,2017,2,23,6,141.0221234971189,20.022123497118912
44765,173832,2017-02-07 00:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,127.0,2017-02-07,2017,2,0,7,97.60496803181921,-29.39503196818079
44772,173847,2017-02-07 01:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,134.0,2017-02-07,2017,2,1,7,122.54585224172187,-11.454147758278125
44781,173863,2017-02-07 02:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,135.0,2017-02-07,2017,2,2,7,124.7007332995119,-10.299266700488104
44783,173880,2017-02-07 03:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,126.0,2017-02-07,2017,2,3,7,85.37236271306304,-40.62763728693696
44794,173902,2017-02-07 04:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,121.0,2017-02-07,2017,2,4,7,81.34151017959272,-39.65848982040728
44796,173906,2017-02-07 05:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,126.0,2017-02-07,2017,2,5,7,95.09812973743348,-30.90187026256652
44806,173925,2017-02-07 06:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,120.0,2017-02-07,2017,2,6,7,86.15606268976404,-33.84393731023596
44815,173953,2017-02-07 07:00:00,47.922497,106.79481000000001,PM2.5,Agaar.mn,Толгойт,114.0,2017-02-07,2017,2,7,7,68.79815221964007,-45.20184778035993
